2019-01-31T16:55:00Z 1119
2019-01-31T17:00:00Z 1118
2019-01-31T17:10:00Z 1120
2019-01-31T17:30:00Z 1119
2019-01-31T20:10:00Z 1118
2019-01-31T20:50:00Z 1119
2019-02-01T07:00:00Z 1118
2019-02-01T07:35:00Z 1119
2019-02-01T08:20:00Z 1117
2019-02-01T08:30:00Z 1119
2019-02-01T08:35:00Z 1120
2019-02-01T08:40:00Z 1121
2019-02-01T09:00:00Z 1120
2019-02-01T09:35:00Z 1118
2019-02-01T09:50:00Z 1117
2019-02-01T09:55:00Z 1118
2019-02-01T10:15:00Z 1117
2019-02-01T10:40:00Z 1115
2019-02-01T10:55:00Z 1116
2019-02-01T11:05:00Z 1117
2019-02-01T11:30:00Z 1116
2019-02-01T11:35:00Z 1115
2019-02-01T12:05:00Z 1116
2019-02-01T12:25:00Z 1115
2019-02-01T12:40:00Z 1114
2019-02-01T13:05:00Z 1115
2019-02-01T13:25:00Z 1116
2019-02-01T13:30:00Z 1117
2019-02-01T13:35:00Z 1118
2019-02-01T13:50:00Z 1117
2019-02-01T14:10:00Z 1116
2019-02-01T14:55:00Z 1112
2019-02-01T15:25:00Z 1115
2019-02-01T15:35:00Z 1116
2019-02-01T15:40:00Z 1117
2019-02-01T16:00:00Z 1115
2019-02-01T16:05:00Z 1116
2019-02-01T16:20:00Z 1117
2019-02-01T16:25:00Z 1118
2019-02-01T16:50:00Z 1119
2019-02-01T17:10:00Z 1118
2019-02-01T18:45:00Z 1117
2019-02-01T20:35:00Z 1118
2019-02-04T07:35:00Z 1119
2019-02-04T08:05:00Z 1121
2019-02-04T08:20:00Z 1117
2019-02-04T08:35:00Z 1118
2019-02-04T08:45:00Z 1117
2019-02-04T08:55:00Z 1114
2019-02-04T09:00:00Z 1115
2019-02-04T09:05:00Z 1116
2019-02-04T09:15:00Z 1118
2019-02-04T09:50:00Z 1119
2019-02-04T10:10:00Z 1118
2019-02-04T10:20:00Z 1117
2019-02-04T10:55:00Z 1116
2019-02-04T11:05:00Z 1115
2019-02-04T12:00:00Z 1116
2019-02-04T13:10:00Z 1115
2019-02-04T13:50:00Z 1114
2019-02-04T14:10:00Z 1115
2019-02-04T14:30:00Z 1114
2019-02-04T15:05:00Z 1111
2019-02-04T15:15:00Z 1113
2019-02-04T15:25:00Z 1111
2019-02-04T15:35:00Z 1113
2019-02-04T15:40:00Z 1112
2019-02-04T15:50:00Z 1113
2019-02-04T15:55:00Z 1114
2019-02-04T16:10:00Z 1116
2019-02-04T16:20:00Z 1115
2019-02-04T16:35:00Z 1118
2019-02-04T19:50:00Z 1119
2019-02-04T20:30:00Z 1120
2019-02-05T07:10:00Z 1119
2019-02-05T08:00:00Z 1118
2019-02-05T08:25:00Z 1121
2019-02-05T08:35:00Z 1124
2019-02-05T08:55:00Z 1127
2019-02-05T09:10:00Z 1128
2019-02-05T09:15:00Z 1127
2019-02-05T09:35:00Z 1128
2019-02-05T09:40:00Z 1127
2019-02-05T10:15:00Z 1130
2019-02-05T10:25:00Z 1129
2019-02-05T10:45:00Z 1130
2019-02-05T10:50:00Z 1129
2019-02-05T10:55:00Z 1130
2019-02-05T11:15:00Z 1131
2019-02-05T11:40:00Z 1130
2019-02-05T11:45:00Z 1129
2019-02-05T11:55:00Z 1130
2019-02-05T12:05:00Z 1129
2019-02-05T12:20:00Z 1130
2019-02-05T12:50:00Z 1129
2019-02-05T14:00:00Z 1130
2019-02-05T14:35:00Z 1133
2019-02-05T14:50:00Z 1134
2019-02-05T15:10:00Z 1133
2019-02-05T15:20:00Z 1134
2019-02-05T15:30:00Z 1135
2019-02-05T15:40:00Z 1136
2019-02-05T15:50:00Z 1135
2019-02-05T15:55:00Z 1136
2019-02-05T16:05:00Z 1137
2019-02-05T16:10:00Z 1136
2019-02-05T16:35:00Z 1137
2019-02-05T16:40:00Z 1138
2019-02-05T16:45:00Z 1137
2019-02-05T16:55:00Z 1138
2019-02-05T17:15:00Z 1137
2019-02-05T17:25:00Z 1136
2019-02-05T17:55:00Z 1135
2019-02-05T18:20:00Z 1136
2019-02-05T19:00:00Z 1137
2019-02-05T20:30:00Z 1138
2019-02-05T20:45:00Z 1137
2019-02-05T20:55:00Z 1136
2019-02-06T07:05:00Z 1135
2019-02-06T07:20:00Z 1134
2019-02-06T08:35:00Z 1133
2019-02-06T08:45:00Z 1132
2019-02-06T09:35:00Z 1131
2019-02-06T09:55:00Z 1132
2019-02-06T10:20:00Z 1133
2019-02-06T10:40:00Z 1131
2019-02-06T10:45:00Z 1130
2019-02-06T10:55:00Z 1131
2019-02-06T11:00:00Z 1132
2019-02-06T11:15:00Z 1131
2019-02-06T11:50:00Z 1130
2019-02-06T12:00:00Z 1131
2019-02-06T12:15:00Z 1132
2019-02-06T12:45:00Z 1131
2019-02-06T13:10:00Z 1132
2019-02-06T13:45:00Z 1133
2019-02-06T13:50:00Z 1132
2019-02-06T14:05:00Z 1133
2019-02-06T14:10:00Z 1132
2019-02-06T14:20:00Z 1133
2019-02-06T14:50:00Z 1134
2019-02-06T14:55:00Z 1133
2019-02-06T15:05:00Z 1132
2019-02-06T15:15:00Z 1131
2019-02-06T15:35:00Z 1132
2019-02-06T15:45:00Z 1133
2019-02-06T16:25:00Z 1132
2019-02-06T16:55:00Z 1131
2019-02-06T17:10:00Z 1130
2019-02-06T17:40:00Z 1131
2019-02-06T19:10:00Z 1130
2019-02-06T19:55:00Z 1131
2019-02-07T07:05:00Z 1126
2019-02-07T07:10:00Z 1127
2019-02-07T07:55:00Z 1126
2019-02-07T08:45:00Z 1125
2019-02-07T09:00:00Z 1127
2019-02-07T09:05:00Z 1128
2019-02-07T09:15:00Z 1127
2019-02-07T09:35:00Z 1126
2019-02-07T09:40:00Z 1127
2019-02-07T10:00:00Z 1128
2019-02-07T10:05:00Z 1127
2019-02-07T10:20:00Z 1123
2019-02-07T10:30:00Z 1121
2019-02-07T10:40:00Z 1122
2019-02-07T11:05:00Z 1121
2019-02-07T11:20:00Z 1119
2019-02-07T11:30:00Z 1118
2019-02-07T11:45:00Z 1119
2019-02-07T11:50:00Z 1118
2019-02-07T11:55:00Z 1117
1 '2019-01-30T13:00:00Z' ';0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
2 '2019-01-30T13:30:00Z' ';1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
1 '2019-01-30T13:45:00Z' ';1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
2 '2019-01-30T14:05:00Z' ';1;0;-1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
3 '2019-01-30T14:10:00Z' ';1;0;-2;-1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
4 '2019-01-30T14:15:00Z' ';1;0;-1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
5 '2019-01-30T14:45:00Z' ';1;0;0;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
1 '2019-01-30T15:05:00Z' ';1;0;0;1;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
2 '2019-01-30T15:25:00Z' ';1;0;0;1;1;1;0;-1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
3 '2019-01-30T15:35:00Z' ';1;0;0;1;1;1;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
4 '2019-01-30T15:45:00Z' ';1;0;0;1;1;1;0;-2;1;-2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
5 '2019-01-30T16:20:00Z' ';1;0;0;1;1;1;0;-3;1;-3;-1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
6 '2019-01-30T16:40:00Z' ';1;0;0;1;1;1;0;-4;1;-4;-2;-1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
7 '2019-01-30T16:45:00Z' ';1;0;0;1;1;1;0;-5;1;-5;-3;-2;-1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
8 '2019-01-30T17:30:00Z' ';1;0;0;1;1;1;0;-4;1;-4;-2;-1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
9 '2019-01-30T18:40:00Z' ';1;0;0;1;1;1;0;-3;1;-3;-1;0;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
10 '2019-01-30T19:10:00Z' ';1;0;0;1;1;1;0;-6;1;-6;-4;-3;1;1;1;-3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
11 '2019-01-30T19:25:00Z' ';1;0;0;1;1;1;0;-7;1;-7;-5;-4;1;1;1;-4;-1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
12 '2019-01-30T19:45:00Z' ';1;0;0;1;1;1;0;-8;1;-8;-6;-5;1;1;1;-5;-2;-1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
13 '2019-01-30T19:55:00Z' ';1;0;0;1;1;1;0;-9;1;-9;-7;-6;1;1;1;-6;-3;-2;-1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
14 '2019-01-30T20:10:00Z' ';1;0;0;1;1;1;0;-8;1;-8;-6;-5;1;1;1;-5;-2;-1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
15 '2019-01-31T07:00:00Z' ';1;0;0;1;1;1;0;-9;1;-9;-7;-6;1;1;1;-6;-3;-2;-1;1;-1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
16 '2019-01-31T07:20:00Z' ';1;0;0;1;1;1;0;-8;1;-8;-6;-5;1;1;1;-5;-2;-1;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
17 '2019-01-31T07:55:00Z' ';1;0;0;1;1;1;0;-9;1;-9;-7;-6;1;1;1;-6;-3;-2;-1;1;-1;1;-1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
18 '2019-01-31T08:05:00Z' ';1;0;0;1;1;1;0;-12;1;-12;-10;-9;1;1;1;-9;-6;-5;-4;1;-4;1;-4;-3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
19 '2019-01-31T08:20:00Z' ';1;0;0;1;1;1;0;-16;1;-16;-14;-13;1;1;1;-13;-10;-9;-8;1;-8;1;-8;-7;-4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
20 '2019-01-31T08:35:00Z' ';1;0;0;1;1;1;0;-15;1;-15;-13;-12;1;1;1;-12;-9;-8;-7;1;-7;1;-7;-6;-3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
21 '2019-01-31T08:45:00Z' ';1;0;0;1;1;1;0;-14;1;-14;-12;-11;1;1;1;-11;-8;-7;-6;1;-6;1;-6;-5;-2;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
22 '2019-01-31T09:10:00Z' ';1;0;0;1;1;1;0;-9;1;-9;-7;-6;1;1;1;-6;-3;-2;-1;1;-1;1;-1;0;3;1;1;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
23 '2019-01-31T09:20:00Z' ';1;0;0;1;1;1;0;-8;1;-8;-6;-5;1;1;1;-5;-2;-1;0;1;0;1;0;1;3;1;1;5;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
24 '2019-01-31T09:25:00Z' ';1;0;0;1;1;1;0;-7;1;-7;-5;-4;1;1;1;-4;-1;0;1;1;1;1;1;1;3;1;1;5;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
25 '2019-01-31T09:30:00Z' ';1;0;0;1;1;1;0;-6;1;-6;-4;-3;1;1;1;-3;0;1;1;1;1;1;1;1;3;1;1;5;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
26 '2019-01-31T09:45:00Z' ';1;0;0;1;1;1;0;-7;1;-7;-5;-4;1;1;1;-4;-1;1;1;1;1;1;1;1;3;1;1;5;1;1;1;-1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
27 '2019-01-31T09:50:00Z' ';1;0;0;1;1;1;0;-6;1;-6;-4;-3;1;1;1;-3;0;1;1;1;1;1;1;1;3;1;1;5;1;1;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
28 '2019-01-31T10:05:00Z' ';1;0;0;1;1;1;0;-5;1;-5;-3;-2;1;1;1;-2;1;1;1;1;1;1;1;1;3;1;1;5;1;1;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
29 '2019-01-31T10:15:00Z' ';1;0;0;1;1;1;0;-4;1;-4;-2;-1;1;1;1;-1;1;1;1;1;1;1;1;1;3;1;1;5;1;1;1;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;'
